Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
CINCINNATI REDS,Mike Minor,advanced,Pitcher,Handedness,2022,vs L,8.78,1.35,6.50,2.03,24.5%,3.8%,20.8%,.216,0.98,.229,100.0%,4.53,3.73
CINCINNATI REDS,Mike Minor,advanced,Pitcher,Handedness,2022,vs R,6.93,3.65,1.90,3.28,16.2%,8.5%,7.7%,.310,1.66,.293,64.8%,8.01,5.75
CINCINNATI REDS,Alexis Díaz,advanced,Pitcher,Handedness,2022,vs L,9.19,4.60,2.00,1.15,24.2%,12.1%,12.1%,.164,1.09,.184,74.1%,4.64,5.36
CINCINNATI REDS,Alexis Díaz,advanced,Pitcher,Handedness,2022,vs R,13.50,5.19,2.60,0.52,38.2%,14.7%,23.5%,.107,0.92,.167,96.2%,2.76,3.22
CINCINNATI REDS,Hunter Strickland,advanced,Pitcher,Handedness,2022,vs L,9.60,6.00,1.60,1.20,22.5%,14.1%,8.5%,.250,1.67,.310,64.7%,4.91,4.97
CINCINNATI REDS,Hunter Strickland,advanced,Pitcher,Handedness,2022,vs R,5.74,5.74,1.00,0.57,13.3%,13.3%,0.0%,.262,1.66,.294,72.5%,5.15,6.32
CINCINNATI REDS,Jeff Hoffman,advanced,Pitcher,Handedness,2022,vs L,9.72,4.32,2.25,0.00,24.3%,10.8%,13.5%,.234,1.38,.319,70.8%,2.57,4.36
CINCINNATI REDS,Jeff Hoffman,advanced,Pitcher,Handedness,2022,vs R,8.88,4.26,2.08,1.07,23.6%,11.3%,12.3%,.215,1.26,.262,79.9%,4.21,5.03
CINCINNATI REDS,Reiver Sanmartin,advanced,Pitcher,Handedness,2022,vs L,8.74,1.59,5.50,0.79,23.9%,4.3%,19.6%,.250,1.15,.313,34.5%,2.84,2.88
CINCINNATI REDS,Reiver Sanmartin,advanced,Pitcher,Handedness,2022,vs R,4.82,5.79,0.83,1.45,11.0%,13.2%,-2.2%,.346,2.09,.364,60.3%,6.06,5.24
CINCINNATI REDS,Ian Gibaut,advanced,Pitcher,Handedness,2022,vs L,13.50,13.50,1.00,0.00,20.0%,20.0%,0.0%,.429,3.75,.600,100.0%,6.86,7.98
CINCINNATI REDS,Ian Gibaut,advanced,Pitcher,Handedness,2022,vs R,2.70,0.00,1.00,0.00,9.1%,0.0%,9.1%,.364,1.20,.400,50.0%,2.51,3.85
CINCINNATI REDS,Joel Kuhnel,advanced,Pitcher,Handedness,2022,vs L,6.94,2.31,3.00,1.54,18.4%,6.1%,12.2%,.283,1.37,.314,60.6%,4.57,4.00
CINCINNATI REDS,Joel Kuhnel,advanced,Pitcher,Handedness,2022,vs R,12.15,2.03,6.00,2.03,30.5%,5.1%,25.4%,.296,1.43,.394,59.5%,4.46,2.88
CINCINNATI REDS,Dauri Moreta,advanced,Pitcher,Handedness,2022,vs L,8.25,3.00,2.75,3.75,21.6%,7.8%,13.7%,.250,1.25,.207,60.0%,8.19,4.76
CINCINNATI REDS,Dauri Moreta,advanced,Pitcher,Handedness,2022,vs R,12.46,3.46,3.60,2.77,30.5%,8.5%,22.0%,.264,1.46,.323,62.5%,5.72,4.02
CINCINNATI REDS,Buck Farmer,advanced,Pitcher,Handedness,2022,vs L,9.00,11.25,0.80,0.00,18.2%,22.7%,-4.5%,.294,2.50,.385,80.0%,4.86,6.35
CINCINNATI REDS,Buck Farmer,advanced,Pitcher,Handedness,2022,vs R,14.00,2.00,7.00,2.00,35.0%,5.0%,30.0%,.270,1.33,.381,49.0%,3.89,2.32
CINCINNATI REDS,Vladimir Gutierrez,advanced,Pitcher,Handedness,2022,vs L,8.50,8.50,1.00,2.50,17.9%,17.9%,0.0%,.364,2.50,.411,65.8%,7.67,6.62
CINCINNATI REDS,Vladimir Gutierrez,advanced,Pitcher,Handedness,2022,vs R,5.79,3.38,1.71,1.45,14.3%,8.3%,6.0%,.257,1.34,.268,74.6%,6.00,5.99
CINCINNATI REDS,Tyler Mahle,advanced,Pitcher,Handedness,2022,vs L,10.13,4.26,2.38,0.89,26.9%,11.3%,15.6%,.217,1.26,.278,70.2%,3.56,4.10
CINCINNATI REDS,Tyler Mahle,advanced,Pitcher,Handedness,2022,vs R,9.72,2.59,3.75,1.08,24.6%,6.6%,18.0%,.263,1.34,.328,66.7%,3.52,3.96
CINCINNATI REDS,Connor Overton,advanced,Pitcher,Handedness,2022,vs L,1.88,2.51,0.75,0.00,6.0%,8.0%,-2.0%,.174,0.84,.186,83.3%,3.53,5.40
CINCINNATI REDS,Connor Overton,advanced,Pitcher,Handedness,2022,vs R,6.10,2.61,2.33,0.00,17.9%,7.7%,10.3%,.200,0.97,.241,70.0%,2.63,3.78
CINCINNATI REDS,Luis Cessa,advanced,Pitcher,Handedness,2022,vs L,6.75,2.45,2.75,0.61,18.3%,6.7%,11.7%,.268,1.30,.318,62.5%,3.31,3.55
CINCINNATI REDS,Luis Cessa,advanced,Pitcher,Handedness,2022,vs R,7.71,4.96,1.56,2.76,17.7%,11.4%,6.3%,.338,1.96,.360,61.5%,7.21,4.87
CINCINNATI REDS,Ross Detwiler,advanced,Pitcher,Handedness,2022,vs L,6.43,3.86,1.67,1.29,15.6%,9.4%,6.3%,.276,1.57,.304,83.3%,4.82,4.03
CINCINNATI REDS,Ross Detwiler,advanced,Pitcher,Handedness,2022,vs R,12.38,3.38,3.67,2.25,28.9%,7.9%,21.1%,.294,1.63,.381,89.3%,5.11,3.91
CINCINNATI REDS,Daniel Duarte,advanced,Pitcher,Handedness,2022,vs L,13.50,27.00,0.50,13.50,16.7%,33.3%,-16.7%,.667,6.00,.500,38.5%,28.61,13.58
CINCINNATI REDS,Daniel Duarte,advanced,Pitcher,Handedness,2022,vs R,4.50,4.50,1.00,0.00,12.5%,12.5%,0.0%,.143,1.00,.167,100.0%,3.61,7.34
CINCINNATI REDS,Tony Santillan,advanced,Pitcher,Handedness,2022,vs L,7.71,10.29,0.75,0.00,13.6%,18.2%,-4.5%,.344,2.71,.407,63.6%,6.11,8.03
CINCINNATI REDS,Tony Santillan,advanced,Pitcher,Handedness,2022,vs R,10.66,2.84,3.75,0.71,28.8%,7.7%,21.2%,.267,1.26,.355,70.5%,2.95,3.57
CINCINNATI REDS,Lucas Sims,advanced,Pitcher,Handedness,2022,vs L,3.00,9.00,0.33,0.00,7.7%,23.1%,-15.4%,.125,1.33,.125,20.0%,6.44,7.44
CINCINNATI REDS,Lucas Sims,advanced,Pitcher,Handedness,2022,vs R,9.82,7.36,1.33,0.00,22.2%,16.7%,5.6%,.267,1.91,.364,57.1%,3.38,4.60
CINCINNATI REDS,Art Warren,advanced,Pitcher,Handedness,2022,vs L,7.80,3.00,2.60,0.00,21.7%,8.3%,13.3%,.222,1.13,.293,44.4%,2.58,3.87
CINCINNATI REDS,Art Warren,advanced,Pitcher,Handedness,2022,vs R,11.20,6.59,1.70,3.29,26.6%,15.6%,10.9%,.264,1.76,.281,70.6%,7.57,5.00
CINCINNATI REDS,Justin Wilson,advanced,Pitcher,Handedness,2022,vs L,16.20,0.00,3.00,0.00,42.9%,0.0%,42.9%,.286,1.20,.500,100.0%,-0.49,1.30
CINCINNATI REDS,Justin Wilson,advanced,Pitcher,Handedness,2022,vs R,18.00,0.00,4.00,0.00,66.7%,0.0%,66.7%,.167,0.50,.500,0.0%,-0.89,-0.89
