Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
PITTSBURGH PIRATES,Jack Suwinski,advanced,Batter,Handedness,2022,vs L as L,7.9%,31.5%,0.25,.150,.236,.350,.586,.200,.149,7,-3.5,.260,66
PITTSBURGH PIRATES,Jack Suwinski,advanced,Batter,Handedness,2022,vs R as L,9.6%,30.8%,0.31,.230,.314,.482,.796,.252,.280,22,4.0,.342,121
PITTSBURGH PIRATES,Jack Suwinski,advanced,Batter,Handedness,2022,vs L,7.9%,31.5%,0.25,.150,.236,.350,.586,.200,.149,7,-3.5,.260,66
PITTSBURGH PIRATES,Jack Suwinski,advanced,Batter,Handedness,2022,vs R,9.6%,30.8%,0.31,.230,.314,.482,.796,.252,.280,22,4.0,.342,121
PITTSBURGH PIRATES,Michael Perez,advanced,Batter,Handedness,2022,vs L as L,3.8%,34.6%,0.11,.125,.160,.375,.535,.250,.077,1,-1.7,.228,44
PITTSBURGH PIRATES,Michael Perez,advanced,Batter,Handedness,2022,vs R as L,5.8%,19.8%,0.29,.160,.209,.309,.518,.148,.150,4,-5.6,.229,44
PITTSBURGH PIRATES,Michael Perez,advanced,Batter,Handedness,2022,vs L,3.8%,34.6%,0.11,.125,.160,.375,.535,.250,.077,1,-1.7,.228,44
PITTSBURGH PIRATES,Michael Perez,advanced,Batter,Handedness,2022,vs R,5.8%,19.8%,0.29,.160,.209,.309,.518,.148,.150,4,-5.6,.229,44
PITTSBURGH PIRATES,Jake Marisnick,advanced,Batter,Handedness,2022,vs L as R,6.5%,19.4%,0.33,.103,.161,.276,.437,.172,.091,1,-2.9,.193,20
PITTSBURGH PIRATES,Jake Marisnick,advanced,Batter,Handedness,2022,vs R as R,3.6%,32.1%,0.11,.308,.333,.462,.795,.154,.438,4,0.8,.345,123
PITTSBURGH PIRATES,Jake Marisnick,advanced,Batter,Handedness,2022,vs L,6.5%,19.4%,0.33,.103,.161,.276,.437,.172,.091,1,-2.9,.193,20
PITTSBURGH PIRATES,Jake Marisnick,advanced,Batter,Handedness,2022,vs R,3.6%,32.1%,0.11,.308,.333,.462,.795,.154,.438,4,0.8,.345,123
PITTSBURGH PIRATES,Jason Delay,advanced,Batter,Handedness,2022,vs L as R,6.3%,12.5%,0.50,.267,.313,.400,.713,.133,.308,2,0.0,.311,100
PITTSBURGH PIRATES,Jason Delay,advanced,Batter,Handedness,2022,vs R as R,0.0%,50.0%,0.00,.333,.333,.500,.833,.167,.667,1,0.2,.358,132
PITTSBURGH PIRATES,Jason Delay,advanced,Batter,Handedness,2022,vs L,6.3%,12.5%,0.50,.267,.313,.400,.713,.133,.308,2,0.0,.311,100
PITTSBURGH PIRATES,Jason Delay,advanced,Batter,Handedness,2022,vs R,0.0%,50.0%,0.00,.333,.333,.500,.833,.167,.667,1,0.2,.358,132
PITTSBURGH PIRATES,Michael Chavis,advanced,Batter,Handedness,2022,vs L as R,6.5%,31.5%,0.21,.260,.306,.490,.796,.230,.328,15,2.3,.337,118
PITTSBURGH PIRATES,Michael Chavis,advanced,Batter,Handedness,2022,vs R as R,4.1%,26.0%,0.16,.213,.253,.360,.614,.147,.260,12,-5.1,.267,70
PITTSBURGH PIRATES,Michael Chavis,advanced,Batter,Handedness,2022,vs L,6.5%,31.5%,0.21,.260,.306,.490,.796,.230,.328,15,2.3,.337,118
PITTSBURGH PIRATES,Michael Chavis,advanced,Batter,Handedness,2022,vs R,4.1%,26.0%,0.16,.213,.253,.360,.614,.147,.260,12,-5.1,.267,70
PITTSBURGH PIRATES,Diego Castillo,advanced,Batter,Handedness,2022,vs L as R,3.5%,27.4%,0.13,.262,.292,.551,.843,.290,.290,17,4.0,.354,129
PITTSBURGH PIRATES,Diego Castillo,advanced,Batter,Handedness,2022,vs R as R,5.7%,26.8%,0.21,.159,.211,.221,.433,.062,.200,3,-11.1,.197,23
PITTSBURGH PIRATES,Diego Castillo,advanced,Batter,Handedness,2022,vs L,3.5%,27.4%,0.13,.262,.292,.551,.843,.290,.290,17,4.0,.354,129
PITTSBURGH PIRATES,Diego Castillo,advanced,Batter,Handedness,2022,vs R,5.7%,26.8%,0.21,.159,.211,.221,.433,.062,.200,3,-11.1,.197,23
PITTSBURGH PIRATES,Josh VanMeter,advanced,Batter,Handedness,2022,vs L as L,13.8%,31.0%,0.44,.040,.172,.080,.252,.040,.063,-1,-4.0,.139,-17
PITTSBURGH PIRATES,Josh VanMeter,advanced,Batter,Handedness,2022,vs R as L,7.2%,18.9%,0.38,.235,.288,.382,.671,.147,.266,11,-1.5,.293,88
PITTSBURGH PIRATES,Josh VanMeter,advanced,Batter,Handedness,2022,vs L,13.8%,31.0%,0.44,.040,.172,.080,.252,.040,.063,-1,-4.0,.139,-17
PITTSBURGH PIRATES,Josh VanMeter,advanced,Batter,Handedness,2022,vs R,7.2%,18.9%,0.38,.235,.288,.382,.671,.147,.266,11,-1.5,.293,88
PITTSBURGH PIRATES,Roberto Pérez,advanced,Batter,Handedness,2022,vs L as R,12.5%,29.2%,0.43,.238,.333,.429,.762,.190,.308,3,0.5,.336,117
PITTSBURGH PIRATES,Roberto Pérez,advanced,Batter,Handedness,2022,vs R as R,13.3%,40.0%,0.33,.231,.333,.333,.667,.103,.400,5,-0.2,.304,95
PITTSBURGH PIRATES,Roberto Pérez,advanced,Batter,Handedness,2022,vs L,12.5%,29.2%,0.43,.238,.333,.429,.762,.190,.308,3,0.5,.336,117
PITTSBURGH PIRATES,Roberto Pérez,advanced,Batter,Handedness,2022,vs R,13.3%,40.0%,0.33,.231,.333,.333,.667,.103,.400,5,-0.2,.304,95
PITTSBURGH PIRATES,Bryan Reynolds,advanced,Batter,Handedness,2022,vs R as L,11.1%,23.5%,0.47,.251,.342,.498,.839,.246,.283,36,9.0,.359,132
PITTSBURGH PIRATES,Bryan Reynolds,advanced,Batter,Handedness,2022,vs L as R,8.2%,21.8%,0.38,.280,.345,.400,.745,.120,.342,15,1.8,.331,114
PITTSBURGH PIRATES,Bryan Reynolds,advanced,Batter,Handedness,2022,vs L,8.2%,21.8%,0.38,.280,.345,.400,.745,.120,.342,15,1.8,.331,114
PITTSBURGH PIRATES,Bryan Reynolds,advanced,Batter,Handedness,2022,vs R,11.1%,23.5%,0.47,.251,.342,.498,.839,.246,.283,36,9.0,.359,132
PITTSBURGH PIRATES,Canaan Smith-Njigba,advanced,Batter,Handedness,2022,vs R as L,14.3%,0.0%,1.00,.200,.429,.400,.829,.200,.200,1,0.4,.382,148
PITTSBURGH PIRATES,Canaan Smith-Njigba,advanced,Batter,Handedness,2022,vs R,14.3%,0.0%,1.00,.200,.429,.400,.829,.200,.200,1,0.4,.382,148
