Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
OAKLAND ATHLETICS,A.J. Puk,advanced,Pitcher,Handedness,2022,vs L,9.39,1.17,8.00,1.17,26.2%,3.3%,23.0%,.185,0.78,.216,98.5%,3.89,3.17
OAKLAND ATHLETICS,A.J. Puk,advanced,Pitcher,Handedness,2022,vs R,9.55,2.08,4.60,0.42,26.1%,5.7%,20.5%,.235,1.11,.310,67.8%,2.42,3.19
OAKLAND ATHLETICS,Domingo Acevedo,advanced,Pitcher,Handedness,2022,vs L,6.39,2.84,2.25,2.13,16.4%,7.3%,9.1%,.275,1.42,.282,87.0%,5.71,4.64
OAKLAND ATHLETICS,Domingo Acevedo,advanced,Pitcher,Handedness,2022,vs R,9.33,2.00,4.67,1.33,28.0%,6.0%,22.0%,.154,0.74,.167,85.4%,3.85,3.42
OAKLAND ATHLETICS,Sam Moll,advanced,Pitcher,Handedness,2022,vs L,10.54,2.63,4.00,0.66,30.2%,7.5%,22.6%,.146,0.80,.194,94.3%,2.82,3.07
OAKLAND ATHLETICS,Sam Moll,advanced,Pitcher,Handedness,2022,vs R,11.48,8.10,1.42,0.68,27.4%,19.4%,8.1%,.245,1.80,.344,79.6%,4.23,4.15
OAKLAND ATHLETICS,Kirby Snead,advanced,Pitcher,Handedness,2022,vs L,7.00,6.00,1.17,1.00,17.9%,15.4%,2.6%,.281,1.67,.320,66.2%,5.00,5.21
OAKLAND ATHLETICS,Kirby Snead,advanced,Pitcher,Handedness,2022,vs R,8.10,7.20,1.13,0.90,16.4%,14.5%,1.8%,.370,2.50,.432,72.0%,5.01,6.69
OAKLAND ATHLETICS,Domingo Tapia,advanced,Pitcher,Handedness,2022,vs L,4.50,18.00,0.25,0.00,5.9%,23.5%,-17.6%,.462,5.00,.500,40.0%,8.11,11.84
OAKLAND ATHLETICS,Domingo Tapia,advanced,Pitcher,Handedness,2022,vs R,9.00,0.00,3.00,0.00,25.0%,0.0%,25.0%,.250,1.00,.333,33.3%,1.11,2.10
OAKLAND ATHLETICS,Jared Koenig,advanced,Pitcher,Handedness,2022,vs L,0.00,12.27,0.00,2.45,0.0%,20.8%,-20.8%,.333,3.00,.294,66.0%,11.56,11.27
OAKLAND ATHLETICS,Jared Koenig,advanced,Pitcher,Handedness,2022,vs R,6.14,3.68,1.67,1.23,15.2%,9.1%,6.1%,.273,1.43,.283,74.3%,5.16,4.91
OAKLAND ATHLETICS,Austin Pruitt,advanced,Pitcher,Handedness,2022,vs L,4.66,0.00,5.00,1.86,14.7%,0.0%,14.7%,.147,0.52,.111,0.0%,4.76,3.93
OAKLAND ATHLETICS,Austin Pruitt,advanced,Pitcher,Handedness,2022,vs R,8.10,2.70,3.00,2.03,19.4%,6.5%,12.9%,.316,1.65,.349,67.4%,5.13,4.78
OAKLAND ATHLETICS,Daulton Jefferies,advanced,Pitcher,Handedness,2022,vs L,7.91,2.33,3.40,0.47,21.3%,6.3%,15.0%,.243,1.19,.304,75.2%,2.95,3.82
OAKLAND ATHLETICS,Daulton Jefferies,advanced,Pitcher,Handedness,2022,vs R,4.95,1.35,3.67,1.35,12.0%,3.3%,8.7%,.322,1.55,.338,46.8%,4.56,4.85
OAKLAND ATHLETICS,Dany Jiménez,advanced,Pitcher,Handedness,2022,vs L,6.48,8.64,0.75,1.08,15.4%,20.5%,-5.1%,.194,1.68,.208,63.5%,6.11,6.70
OAKLAND ATHLETICS,Dany Jiménez,advanced,Pitcher,Handedness,2022,vs R,9.37,2.20,4.25,0.00,25.4%,6.0%,19.4%,.210,1.04,.283,52.9%,1.76,3.31
