Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
DETROIT TIGERS,Jeimer Candelario,batted-ball,Batter,Handedness,2022,vs L as R,0.95,11.4%,43.2%,45.5%,15.0%,10.0%,10.5%,0.0%,43.2%,34.1%,22.7%,31.8%,43.2%,25.0%,234,74,160
DETROIT TIGERS,Jeimer Candelario,batted-ball,Batter,Handedness,2022,vs L,0.95,11.4%,43.2%,45.5%,15.0%,10.0%,10.5%,0.0%,43.2%,34.1%,22.7%,31.8%,43.2%,25.0%,234,74,160
DETROIT TIGERS,Jeimer Candelario,batted-ball,Batter,Handedness,2022,vs R,1.06,20.8%,40.8%,38.5%,10.0%,8.0%,11.3%,0.0%,38.5%,36.2%,25.4%,17.7%,55.4%,26.9%,719,246,473
DETROIT TIGERS,Spencer Torkelson,batted-ball,Batter,Handedness,2022,vs L as R,0.92,12.7%,41.8%,45.5%,8.0%,4.0%,8.7%,0.0%,52.7%,30.9%,16.4%,12.7%,52.7%,34.5%,301,107,194
DETROIT TIGERS,Spencer Torkelson,batted-ball,Batter,Handedness,2022,vs R as R,1.37,20.3%,46.1%,33.6%,14.0%,9.3%,8.5%,0.0%,37.5%,33.6%,28.9%,14.8%,56.3%,28.9%,846,312,534
DETROIT TIGERS,Spencer Torkelson,batted-ball,Batter,Handedness,2022,vs L,0.92,12.7%,41.8%,45.5%,8.0%,4.0%,8.7%,0.0%,52.7%,30.9%,16.4%,12.7%,52.7%,34.5%,301,107,194
DETROIT TIGERS,Spencer Torkelson,batted-ball,Batter,Handedness,2022,vs R,1.37,20.3%,46.1%,33.6%,14.0%,9.3%,8.5%,0.0%,37.5%,33.6%,28.9%,14.8%,56.3%,28.9%,846,312,534
DETROIT TIGERS,Akil Baddoo,batted-ball,Batter,Handedness,2022,vs L as L,2.50,30.0%,50.0%,20.0%,0.0%,0.0%,0.0%,0.0%,50.0%,30.0%,20.0%,0.0%,60.0%,40.0%,58,21,37
DETROIT TIGERS,Akil Baddoo,batted-ball,Batter,Handedness,2022,vs R as L,0.86,10.3%,41.4%,48.3%,21.4%,7.1%,16.7%,0.0%,37.9%,41.4%,20.7%,37.9%,48.3%,13.8%,187,74,113
DETROIT TIGERS,Akil Baddoo,batted-ball,Batter,Handedness,2022,vs L,2.50,30.0%,50.0%,20.0%,0.0%,0.0%,0.0%,0.0%,50.0%,30.0%,20.0%,0.0%,60.0%,40.0%,58,21,37
DETROIT TIGERS,Akil Baddoo,batted-ball,Batter,Handedness,2022,vs R,0.86,10.3%,41.4%,48.3%,21.4%,7.1%,16.7%,0.0%,37.9%,41.4%,20.7%,37.9%,48.3%,13.8%,187,74,113
DETROIT TIGERS,Tucker Barnhart,batted-ball,Batter,Handedness,2022,vs R as L,1.92,14.1%,56.5%,29.4%,8.0%,0.0%,6.3%,100.0%,34.5%,35.6%,29.9%,16.1%,64.4%,19.5%,565,208,357
DETROIT TIGERS,Tucker Barnhart,batted-ball,Batter,Handedness,2022,vs L as R,2.00,12.5%,58.3%,29.2%,14.3%,0.0%,7.1%,0.0%,37.5%,33.3%,29.2%,20.8%,58.3%,20.8%,147,56,91
DETROIT TIGERS,Tucker Barnhart,batted-ball,Batter,Handedness,2022,vs L,2.00,12.5%,58.3%,29.2%,14.3%,0.0%,7.1%,0.0%,37.5%,33.3%,29.2%,20.8%,58.3%,20.8%,147,56,91
DETROIT TIGERS,Tucker Barnhart,batted-ball,Batter,Handedness,2022,vs R,1.92,14.1%,56.5%,29.4%,8.0%,0.0%,6.3%,100.0%,34.5%,35.6%,29.9%,16.1%,64.4%,19.5%,565,208,357
DETROIT TIGERS,Eric Haase,batted-ball,Batter,Handedness,2022,vs L as R,1.08,28.9%,36.8%,34.2%,15.4%,15.4%,7.1%,0.0%,50.0%,28.9%,21.1%,15.8%,57.9%,26.3%,252,89,163
DETROIT TIGERS,Eric Haase,batted-ball,Batter,Handedness,2022,vs R as R,0.87,20.0%,37.1%,42.9%,13.3%,16.7%,3.8%,0.0%,45.7%,28.6%,25.7%,20.0%,50.0%,30.0%,390,132,258
DETROIT TIGERS,Eric Haase,batted-ball,Batter,Handedness,2022,vs L,1.08,28.9%,36.8%,34.2%,15.4%,15.4%,7.1%,0.0%,50.0%,28.9%,21.1%,15.8%,57.9%,26.3%,252,89,163
DETROIT TIGERS,Eric Haase,batted-ball,Batter,Handedness,2022,vs R,0.87,20.0%,37.1%,42.9%,13.3%,16.7%,3.8%,0.0%,45.7%,28.6%,25.7%,20.0%,50.0%,30.0%,390,132,258
DETROIT TIGERS,Willi Castro,batted-ball,Batter,Handedness,2022,vs R as L,1.29,24.3%,42.6%,33.0%,10.5%,2.6%,4.1%,100.0%,37.9%,36.2%,25.9%,23.3%,59.5%,17.2%,588,190,398
DETROIT TIGERS,Willi Castro,batted-ball,Batter,Handedness,2022,vs L as R,1.11,19.1%,42.6%,38.3%,16.7%,5.6%,0.0%,0.0%,25.0%,37.5%,37.5%,33.3%,45.8%,20.8%,184,43,141
DETROIT TIGERS,Willi Castro,batted-ball,Batter,Handedness,2022,vs L,1.11,19.1%,42.6%,38.3%,16.7%,5.6%,0.0%,0.0%,25.0%,37.5%,37.5%,33.3%,45.8%,20.8%,184,43,141
DETROIT TIGERS,Willi Castro,batted-ball,Batter,Handedness,2022,vs R,1.29,24.3%,42.6%,33.0%,10.5%,2.6%,4.1%,100.0%,37.9%,36.2%,25.9%,23.3%,59.5%,17.2%,588,190,398
DETROIT TIGERS,Robbie Grossman,batted-ball,Batter,Handedness,2022,vs R as L,0.60,18.5%,30.6%,50.9%,5.5%,1.8%,6.1%,0.0%,47.7%,27.5%,24.8%,14.7%,56.0%,29.4%,794,301,493
DETROIT TIGERS,Robbie Grossman,batted-ball,Batter,Handedness,2022,vs L as R,1.21,38.0%,34.0%,28.0%,7.1%,7.1%,11.8%,0.0%,52.0%,36.0%,12.0%,14.0%,54.0%,32.0%,348,143,205
DETROIT TIGERS,Robbie Grossman,batted-ball,Batter,Handedness,2022,vs L,1.21,38.0%,34.0%,28.0%,7.1%,7.1%,11.8%,0.0%,52.0%,36.0%,12.0%,14.0%,54.0%,32.0%,348,143,205
DETROIT TIGERS,Robbie Grossman,batted-ball,Batter,Handedness,2022,vs R,0.60,18.5%,30.6%,50.9%,5.5%,1.8%,6.1%,0.0%,47.7%,27.5%,24.8%,14.7%,56.0%,29.4%,794,301,493
DETROIT TIGERS,Victor Reyes,batted-ball,Batter,Handedness,2022,vs R as L,1.25,30.8%,38.5%,30.8%,0.0%,5.0%,8.0%,0.0%,44.6%,27.7%,27.7%,16.9%,53.8%,29.2%,316,94,222
DETROIT TIGERS,Victor Reyes,batted-ball,Batter,Handedness,2022,vs L as R,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,0.0%,0.0%,52.4%,23.8%,23.8%,23.8%,47.6%,28.6%,96,32,64
DETROIT TIGERS,Victor Reyes,batted-ball,Batter,Handedness,2022,vs L,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,0.0%,0.0%,52.4%,23.8%,23.8%,23.8%,47.6%,28.6%,96,32,64
DETROIT TIGERS,Victor Reyes,batted-ball,Batter,Handedness,2022,vs R,1.25,31.8%,37.9%,30.3%,0.0%,5.0%,8.0%,0.0%,44.6%,27.7%,27.7%,16.9%,53.8%,29.2%,318,95,223
DETROIT TIGERS,Austin Meadows,batted-ball,Batter,Handedness,2022,vs L as L,0.67,25.9%,29.6%,44.4%,16.7%,0.0%,12.5%,0.0%,33.3%,40.7%,25.9%,22.2%,55.6%,22.2%,152,56,96
DETROIT TIGERS,Austin Meadows,batted-ball,Batter,Handedness,2022,vs R as L,0.89,16.7%,39.3%,44.0%,8.1%,0.0%,0.0%,0.0%,35.7%,39.3%,25.0%,19.0%,48.8%,32.1%,438,179,259
DETROIT TIGERS,Austin Meadows,batted-ball,Batter,Handedness,2022,vs L,0.67,25.9%,29.6%,44.4%,16.7%,0.0%,12.5%,0.0%,33.3%,40.7%,25.9%,22.2%,55.6%,22.2%,152,56,96
DETROIT TIGERS,Austin Meadows,batted-ball,Batter,Handedness,2022,vs R,0.89,16.7%,39.3%,44.0%,8.1%,0.0%,0.0%,0.0%,35.7%,39.3%,25.0%,19.0%,48.8%,32.1%,438,179,259
