Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
BOSTON RED SOX,Alex Verdugo,batted-ball,Batter,Handedness,2022,vs R,1.32,18.9%,46.2%,34.9%,6.8%,8.1%,4.1%,0.0%,35.8%,39.6%,24.5%,16.0%,50.9%,33.0%,948,331,617
BOSTON RED SOX,Trevor Story,batted-ball,Batter,Handedness,2022,vs L as R,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
BOSTON RED SOX,Trevor Story,batted-ball,Batter,Handedness,2022,vs R as R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,49.7%,31.4%,1034,372,662
BOSTON RED SOX,Trevor Story,batted-ball,Batter,Handedness,2022,vs L,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
BOSTON RED SOX,Trevor Story,batted-ball,Batter,Handedness,2022,vs R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,49.7%,31.4%,1034,372,662
BOSTON RED SOX,Franchy Cordero,batted-ball,Batter,Handedness,2022,vs L as L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
BOSTON RED SOX,Franchy Cordero,batted-ball,Batter,Handedness,2022,vs R as L,1.18,27.5%,39.2%,33.3%,2.9%,8.8%,5.0%,25.0%,45.3%,29.2%,25.5%,14.2%,43.4%,42.5%,661,253,408
BOSTON RED SOX,Franchy Cordero,batted-ball,Batter,Handedness,2022,vs L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
BOSTON RED SOX,Franchy Cordero,batted-ball,Batter,Handedness,2022,vs R,1.18,27.5%,39.2%,33.3%,2.9%,8.8%,5.0%,25.0%,45.3%,29.2%,25.5%,14.2%,43.4%,42.5%,661,253,408
BOSTON RED SOX,Christian Vázquez,batted-ball,Batter,Handedness,2022,vs L as R,1.18,28.8%,38.5%,32.7%,17.6%,5.9%,5.0%,0.0%,36.5%,40.4%,23.1%,11.5%,61.5%,26.9%,252,80,172
BOSTON RED SOX,Christian Vázquez,batted-ball,Batter,Handedness,2022,vs R as R,1.63,24.2%,47.0%,28.9%,2.3%,9.3%,2.9%,0.0%,33.6%,40.9%,25.5%,13.4%,60.4%,26.2%,756,262,494
BOSTON RED SOX,Christian Vázquez,batted-ball,Batter,Handedness,2022,vs L,1.18,28.8%,38.5%,32.7%,17.6%,5.9%,5.0%,0.0%,36.5%,40.4%,23.1%,11.5%,61.5%,26.9%,252,80,172
BOSTON RED SOX,Christian Vázquez,batted-ball,Batter,Handedness,2022,vs R,1.63,24.2%,47.0%,28.9%,2.3%,9.3%,2.9%,0.0%,33.6%,40.9%,25.5%,13.4%,60.4%,26.2%,756,262,494
BOSTON RED SOX,Jackie Bradley Jr.,batted-ball,Batter,Handedness,2022,vs L as L,2.50,3.4%,69.0%,27.6%,12.5%,12.5%,15.0%,0.0%,34.5%,44.8%,20.7%,27.6%,51.7%,20.7%,162,53,109
BOSTON RED SOX,Jackie Bradley Jr.,batted-ball,Batter,Handedness,2022,vs R as L,1.38,22.4%,44.9%,32.7%,10.4%,0.0%,3.0%,33.3%,47.3%,31.3%,21.3%,12.0%,58.7%,29.3%,738,247,491
BOSTON RED SOX,Jackie Bradley Jr.,batted-ball,Batter,Handedness,2022,vs L,2.50,3.4%,69.0%,27.6%,12.5%,12.5%,15.0%,0.0%,34.5%,44.8%,20.7%,27.6%,51.7%,20.7%,162,53,109
BOSTON RED SOX,Jackie Bradley Jr.,batted-ball,Batter,Handedness,2022,vs R,1.38,22.4%,44.9%,32.7%,10.4%,0.0%,3.0%,33.3%,47.3%,31.3%,21.3%,12.0%,58.7%,29.3%,738,247,491
BOSTON RED SOX,Kevin Plawecki,batted-ball,Batter,Handedness,2022,vs L as R,1.83,0.0%,64.7%,35.3%,0.0%,0.0%,0.0%,0.0%,47.1%,35.3%,17.6%,5.9%,76.5%,17.6%,90,31,59
BOSTON RED SOX,Kevin Plawecki,batted-ball,Batter,Handedness,2022,vs R as R,0.95,15.9%,40.9%,43.2%,10.5%,5.3%,5.6%,0.0%,42.2%,42.2%,15.6%,20.0%,48.9%,31.1%,275,94,181
BOSTON RED SOX,Kevin Plawecki,batted-ball,Batter,Handedness,2022,vs L,1.83,0.0%,64.7%,35.3%,0.0%,0.0%,0.0%,0.0%,47.1%,35.3%,17.6%,5.9%,76.5%,17.6%,90,31,59
BOSTON RED SOX,Kevin Plawecki,batted-ball,Batter,Handedness,2022,vs R,0.95,15.9%,40.9%,43.2%,10.5%,5.3%,5.6%,0.0%,42.2%,42.2%,15.6%,20.0%,48.9%,31.1%,275,94,181
BOSTON RED SOX,Bobby Dalbec,batted-ball,Batter,Handedness,2022,vs L as R,1.13,17.9%,43.6%,38.5%,6.7%,20.0%,17.6%,0.0%,43.6%,28.2%,28.2%,20.5%,53.8%,25.6%,327,133,194
BOSTON RED SOX,Bobby Dalbec,batted-ball,Batter,Handedness,2022,vs R as R,0.95,20.4%,38.8%,40.8%,9.5%,7.1%,2.5%,0.0%,29.1%,43.7%,27.2%,14.6%,58.3%,27.2%,670,243,427
BOSTON RED SOX,Bobby Dalbec,batted-ball,Batter,Handedness,2022,vs L,1.13,17.9%,43.6%,38.5%,6.7%,20.0%,17.6%,0.0%,43.6%,28.2%,28.2%,20.5%,53.8%,25.6%,327,133,194
BOSTON RED SOX,Bobby Dalbec,batted-ball,Batter,Handedness,2022,vs R,0.95,20.4%,38.8%,40.8%,9.5%,7.1%,2.5%,0.0%,29.1%,43.7%,27.2%,14.6%,58.3%,27.2%,670,243,427
BOSTON RED SOX,Jeter Downs,batted-ball,Batter,Handedness,2022,vs L as R,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,66.7%,33.3%,19,6,13
BOSTON RED SOX,Jeter Downs,batted-ball,Batter,Handedness,2022,vs R as R,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,13,2,11
BOSTON RED SOX,Jeter Downs,batted-ball,Batter,Handedness,2022,vs L,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,66.7%,33.3%,19,6,13
BOSTON RED SOX,Jeter Downs,batted-ball,Batter,Handedness,2022,vs R,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,13,2,11
BOSTON RED SOX,Rob Refsnyder,batted-ball,Batter,Handedness,2022,vs L as R,1.63,30.0%,43.3%,26.7%,0.0%,25.0%,7.7%,0.0%,46.7%,26.7%,26.7%,6.7%,60.0%,33.3%,140,53,87
BOSTON RED SOX,Rob Refsnyder,batted-ball,Batter,Handedness,2022,vs R as R,0.91,25.0%,35.7%,39.3%,0.0%,9.1%,0.0%,0.0%,21.4%,42.9%,35.7%,25.0%,28.6%,46.4%,179,67,112
BOSTON RED SOX,Rob Refsnyder,batted-ball,Batter,Handedness,2022,vs L,1.63,30.0%,43.3%,26.7%,0.0%,25.0%,7.7%,0.0%,46.7%,26.7%,26.7%,6.7%,60.0%,33.3%,140,53,87
BOSTON RED SOX,Rob Refsnyder,batted-ball,Batter,Handedness,2022,vs R,0.91,25.0%,35.7%,39.3%,0.0%,9.1%,0.0%,0.0%,21.4%,42.9%,35.7%,25.0%,28.6%,46.4%,179,67,112
BOSTON RED SOX,Christian Arroyo,batted-ball,Batter,Handedness,2022,vs L as R,0.87,22.2%,36.1%,41.7%,13.3%,6.7%,7.7%,0.0%,35.1%,35.1%,29.7%,13.5%,56.8%,29.7%,166,46,120
BOSTON RED SOX,Christian Arroyo,batted-ball,Batter,Handedness,2022,vs R as R,1.36,16.1%,48.4%,35.5%,9.1%,13.6%,10.0%,0.0%,32.3%,46.8%,21.0%,21.0%,54.8%,24.2%,291,101,190
BOSTON RED SOX,Christian Arroyo,batted-ball,Batter,Handedness,2022,vs L,0.87,22.2%,36.1%,41.7%,13.3%,6.7%,7.7%,0.0%,35.1%,35.1%,29.7%,13.5%,56.8%,29.7%,166,46,120
BOSTON RED SOX,Christian Arroyo,batted-ball,Batter,Handedness,2022,vs R,1.36,16.1%,48.4%,35.5%,9.1%,13.6%,10.0%,0.0%,32.3%,46.8%,21.0%,21.0%,54.8%,24.2%,291,101,190
BOSTON RED SOX,Enrique Hernández,batted-ball,Batter,Handedness,2022,vs L as R,0.80,14.3%,38.1%,47.6%,15.0%,15.0%,0.0%,0.0%,47.6%,31.0%,21.4%,19.0%,57.1%,23.8%,207,77,130
BOSTON RED SOX,Enrique Hernández,batted-ball,Batter,Handedness,2022,vs R as R,0.66,15.9%,33.3%,50.7%,25.7%,1.4%,6.5%,0.0%,43.5%,33.3%,23.2%,27.5%,44.2%,28.3%,616,229,387
BOSTON RED SOX,Enrique Hernández,batted-ball,Batter,Handedness,2022,vs L,0.80,14.3%,38.1%,47.6%,15.0%,15.0%,0.0%,0.0%,47.6%,31.0%,21.4%,19.0%,57.1%,23.8%,207,77,130
BOSTON RED SOX,Enrique Hernández,batted-ball,Batter,Handedness,2022,vs R,0.66,15.9%,33.3%,50.7%,25.7%,1.4%,6.5%,0.0%,43.5%,33.3%,23.2%,27.5%,44.2%,28.3%,616,229,387
