Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
CHICAGO WHITE SOX,Adam Engel,advanced,Batter,Handedness,2022,vs R as R,5.0%,26.4%,0.19,.254,.298,.333,.631,.079,.354,11,-2.9,.280,81
CHICAGO WHITE SOX,Adam Engel,advanced,Batter,Handedness,2022,vs L,10.9%,28.3%,0.38,.175,.283,.350,.633,.175,.231,4,-1.3,.275,78
CHICAGO WHITE SOX,Adam Engel,advanced,Batter,Handedness,2022,vs R,5.0%,26.4%,0.19,.254,.298,.333,.631,.079,.354,11,-2.9,.280,81
CHICAGO WHITE SOX,AJ Pollock,advanced,Batter,Handedness,2022,vs L as R,3.3%,18.3%,0.18,.293,.317,.569,.886,.276,.302,10,3.2,.378,150
CHICAGO WHITE SOX,AJ Pollock,advanced,Batter,Handedness,2022,vs R as R,5.6%,22.6%,0.25,.227,.272,.287,.559,.061,.295,13,-9.4,.250,60
CHICAGO WHITE SOX,AJ Pollock,advanced,Batter,Handedness,2022,vs L,3.3%,18.3%,0.18,.293,.317,.569,.886,.276,.302,10,3.2,.378,150
CHICAGO WHITE SOX,AJ Pollock,advanced,Batter,Handedness,2022,vs R,5.6%,22.6%,0.25,.227,.272,.287,.559,.061,.295,13,-9.4,.250,60
CHICAGO WHITE SOX,Yasmani Grandal,advanced,Batter,Handedness,2022,vs R as L,10.9%,23.1%,0.47,.152,.244,.203,.446,.051,.188,5,-12.6,.209,31
CHICAGO WHITE SOX,Yasmani Grandal,advanced,Batter,Handedness,2022,vs L as R,22.2%,20.0%,1.11,.314,.467,.371,.838,.057,.423,8,2.7,.386,156
CHICAGO WHITE SOX,Yasmani Grandal,advanced,Batter,Handedness,2022,vs L,22.2%,20.0%,1.11,.314,.467,.371,.838,.057,.423,8,2.7,.386,156
CHICAGO WHITE SOX,Yasmani Grandal,advanced,Batter,Handedness,2022,vs R,10.9%,23.1%,0.47,.152,.244,.203,.446,.051,.188,5,-12.6,.209,31
CHICAGO WHITE SOX,Jake Burger,advanced,Batter,Handedness,2022,vs L as R,10.2%,32.7%,0.31,.326,.388,.651,1.039,.326,.440,10,4.6,.429,186
CHICAGO WHITE SOX,Jake Burger,advanced,Batter,Handedness,2022,vs R as R,3.7%,29.9%,0.13,.224,.271,.392,.663,.168,.288,13,-2.2,.290,88
CHICAGO WHITE SOX,Jake Burger,advanced,Batter,Handedness,2022,vs L,10.2%,32.7%,0.31,.326,.388,.651,1.039,.326,.440,10,4.6,.429,186
CHICAGO WHITE SOX,Jake Burger,advanced,Batter,Handedness,2022,vs R,3.7%,29.9%,0.13,.224,.271,.392,.663,.168,.288,13,-2.2,.290,88
CHICAGO WHITE SOX,Danny Mendick,advanced,Batter,Handedness,2022,vs L as R,3.8%,15.4%,0.25,.360,.385,.560,.945,.200,.400,5,2.0,.407,170
CHICAGO WHITE SOX,Danny Mendick,advanced,Batter,Handedness,2022,vs R as R,7.5%,23.8%,0.32,.264,.329,.403,.732,.139,.333,10,0.8,.323,111
CHICAGO WHITE SOX,Danny Mendick,advanced,Batter,Handedness,2022,vs L,3.8%,15.4%,0.25,.360,.385,.560,.945,.200,.400,5,2.0,.407,170
CHICAGO WHITE SOX,Danny Mendick,advanced,Batter,Handedness,2022,vs R,7.5%,23.8%,0.32,.264,.329,.403,.732,.139,.333,10,0.8,.323,111
