Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
SEATTLE MARINERS,Sam Haggerty,advanced,Batter,Handedness,2022,vs L,0.0%,12.5%,0.00,.625,.625,.875,1.500,.250,.714,3,2.1,.647,343
SEATTLE MARINERS,Sam Haggerty,advanced,Batter,Handedness,2022,vs R,3.0%,24.2%,0.13,.167,.242,.300,.542,.133,.190,2,-1.7,.246,61
SEATTLE MARINERS,Luis Torrens,advanced,Batter,Handedness,2022,vs L as R,8.2%,32.7%,0.25,.182,.265,.205,.470,.023,.286,2,-3.4,.223,45
SEATTLE MARINERS,Luis Torrens,advanced,Batter,Handedness,2022,vs R as R,5.8%,31.9%,0.18,.250,.290,.266,.555,.016,.372,5,-3.3,.251,65
SEATTLE MARINERS,Luis Torrens,advanced,Batter,Handedness,2022,vs L,8.2%,32.7%,0.25,.182,.265,.205,.470,.023,.286,2,-3.4,.223,45
SEATTLE MARINERS,Luis Torrens,advanced,Batter,Handedness,2022,vs R,5.8%,31.9%,0.18,.250,.290,.266,.555,.016,.372,5,-3.3,.251,65
SEATTLE MARINERS,Abraham Toro,advanced,Batter,Handedness,2022,vs R as L,5.3%,18.2%,0.29,.165,.212,.329,.541,.165,.163,9,-10.5,.233,52
SEATTLE MARINERS,Abraham Toro,advanced,Batter,Handedness,2022,vs L as R,9.0%,12.8%,0.70,.214,.282,.314,.596,.100,.233,6,-2.7,.267,76
SEATTLE MARINERS,Abraham Toro,advanced,Batter,Handedness,2022,vs L,9.0%,12.8%,0.70,.214,.282,.314,.596,.100,.233,6,-2.7,.267,76
SEATTLE MARINERS,Abraham Toro,advanced,Batter,Handedness,2022,vs R,5.3%,18.2%,0.29,.165,.212,.329,.541,.165,.163,9,-10.5,.233,52
SEATTLE MARINERS,Dylan Moore,advanced,Batter,Handedness,2022,vs L as R,16.0%,28.0%,0.57,.220,.373,.424,.797,.203,.278,11,2.4,.350,134
SEATTLE MARINERS,Dylan Moore,advanced,Batter,Handedness,2022,vs R as R,13.6%,27.2%,0.50,.156,.316,.328,.645,.172,.200,9,-0.8,.298,98
SEATTLE MARINERS,Dylan Moore,advanced,Batter,Handedness,2022,vs L,16.0%,28.0%,0.57,.220,.373,.424,.797,.203,.278,11,2.4,.350,134
SEATTLE MARINERS,Dylan Moore,advanced,Batter,Handedness,2022,vs R,13.6%,27.2%,0.50,.156,.316,.328,.645,.172,.200,9,-0.8,.298,98
SEATTLE MARINERS,Justin Upton,advanced,Batter,Handedness,2022,vs L as R,8.3%,37.5%,0.22,.136,.208,.318,.527,.182,.167,1,-1.5,.233,52
SEATTLE MARINERS,Justin Upton,advanced,Batter,Handedness,2022,vs R as R,11.5%,42.3%,0.27,.143,.308,.143,.451,.000,.300,1,-1.5,.237,55
SEATTLE MARINERS,Justin Upton,advanced,Batter,Handedness,2022,vs L,8.3%,37.5%,0.22,.136,.208,.318,.527,.182,.167,1,-1.5,.233,52
SEATTLE MARINERS,Justin Upton,advanced,Batter,Handedness,2022,vs R,11.5%,42.3%,0.27,.143,.308,.143,.451,.000,.300,1,-1.5,.237,55
SEATTLE MARINERS,Tom Murphy,advanced,Batter,Handedness,2022,vs L as R,25.0%,16.7%,1.50,.333,.500,.333,.833,.000,.429,2,0.8,.394,165
SEATTLE MARINERS,Tom Murphy,advanced,Batter,Handedness,2022,vs R as R,16.7%,36.7%,0.45,.292,.414,.500,.914,.208,.500,6,2.1,.399,169
SEATTLE MARINERS,Tom Murphy,advanced,Batter,Handedness,2022,vs L,25.0%,16.7%,1.50,.333,.500,.333,.833,.000,.429,2,0.8,.394,165
SEATTLE MARINERS,Tom Murphy,advanced,Batter,Handedness,2022,vs R,16.7%,36.7%,0.45,.292,.414,.500,.914,.208,.500,6,2.1,.399,169
SEATTLE MARINERS,Mitch Haniger,advanced,Batter,Handedness,2022,vs L as R,14.3%,0.0%,1.00,.000,.143,.000,.143,.000,.000,0,-1.2,.099,-42
SEATTLE MARINERS,Mitch Haniger,advanced,Batter,Handedness,2022,vs R as R,0.0%,31.0%,0.00,.241,.241,.586,.828,.345,.235,4,0.9,.349,133
SEATTLE MARINERS,Mitch Haniger,advanced,Batter,Handedness,2022,vs L,14.3%,0.0%,1.00,.000,.143,.000,.143,.000,.000,0,-1.2,.099,-42
SEATTLE MARINERS,Mitch Haniger,advanced,Batter,Handedness,2022,vs R,0.0%,31.0%,0.00,.241,.241,.586,.828,.345,.235,4,0.9,.349,133
SEATTLE MARINERS,Kyle Lewis,advanced,Batter,Handedness,2022,vs L as R,0.0%,0.0%,0.00,.500,.500,.500,1.000,.000,.500,0,0.2,.442,199
SEATTLE MARINERS,Kyle Lewis,advanced,Batter,Handedness,2022,vs R as R,0.0%,7.1%,0.00,.231,.286,.692,.978,.462,.100,3,1.1,.410,176
SEATTLE MARINERS,Kyle Lewis,advanced,Batter,Handedness,2022,vs L,0.0%,0.0%,0.00,.500,.500,.500,1.000,.000,.500,0,0.2,.442,199
SEATTLE MARINERS,Kyle Lewis,advanced,Batter,Handedness,2022,vs R,0.0%,7.1%,0.00,.231,.286,.692,.978,.462,.100,3,1.1,.410,176
SEATTLE MARINERS,Taylor Trammell,advanced,Batter,Handedness,2022,vs L as L,13.3%,20.0%,0.67,.167,.267,.250,.517,.083,.200,1,-0.9,.235,54
SEATTLE MARINERS,Taylor Trammell,advanced,Batter,Handedness,2022,vs R as L,11.4%,26.6%,0.43,.246,.333,.493,.826,.246,.311,12,2.9,.357,139
SEATTLE MARINERS,Taylor Trammell,advanced,Batter,Handedness,2022,vs L,13.3%,20.0%,0.67,.167,.267,.250,.517,.083,.200,1,-0.9,.235,54
SEATTLE MARINERS,Taylor Trammell,advanced,Batter,Handedness,2022,vs R,11.4%,26.6%,0.43,.246,.333,.493,.826,.246,.311,12,2.9,.357,139
