Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
LOS ANGELES ANGELS,Raisel Iglesias,batted-ball,Pitcher,Handedness,2022,vs R,0.67,25.0%,30.0%,45.0%,16.7%,5.6%,8.3%,0.0%,40.0%,37.5%,22.5%,17.5%,47.5%,35.0%,286,100,186
LOS ANGELES ANGELS,Ryan Tepera,batted-ball,Pitcher,Handedness,2022,vs L,0.47,24.3%,24.3%,51.4%,5.3%,5.3%,0.0%,0.0%,42.1%,42.1%,15.8%,10.5%,68.4%,21.1%,184,76,108
LOS ANGELES ANGELS,Ryan Tepera,batted-ball,Pitcher,Handedness,2022,vs R,1.56,23.3%,46.7%,30.0%,0.0%,16.7%,7.1%,0.0%,46.7%,38.3%,15.0%,10.0%,66.7%,23.3%,369,151,218
LOS ANGELES ANGELS,Aaron Loup,batted-ball,Pitcher,Handedness,2022,vs L,3.25,26.1%,56.5%,17.4%,0.0%,25.0%,7.7%,100.0%,33.3%,37.5%,29.2%,8.3%,66.7%,25.0%,178,71,107
LOS ANGELES ANGELS,Aaron Loup,batted-ball,Pitcher,Handedness,2022,vs R,1.08,20.0%,41.5%,38.5%,0.0%,12.0%,11.1%,0.0%,41.5%,33.8%,24.6%,15.4%,40.0%,44.6%,386,134,252
LOS ANGELES ANGELS,José Quijada,batted-ball,Pitcher,Handedness,2022,vs L,0.38,0.0%,27.3%,72.7%,12.5%,0.0%,33.3%,0.0%,36.4%,36.4%,27.3%,18.2%,63.6%,18.2%,89,28,61
LOS ANGELES ANGELS,José Quijada,batted-ball,Pitcher,Handedness,2022,vs R,1.43,29.2%,41.7%,29.2%,0.0%,0.0%,0.0%,0.0%,33.3%,45.8%,20.8%,12.5%,58.3%,29.2%,166,61,105
LOS ANGELES ANGELS,Austin Warren,batted-ball,Pitcher,Handedness,2022,vs L,0.80,18.2%,36.4%,45.5%,20.0%,0.0%,0.0%,0.0%,72.7%,9.1%,18.2%,18.2%,45.5%,36.4%,60,28,32
LOS ANGELES ANGELS,Austin Warren,batted-ball,Pitcher,Handedness,2022,vs R,0.92,14.8%,40.7%,44.4%,0.0%,8.3%,0.0%,33.3%,23.3%,50.0%,26.7%,6.7%,53.3%,40.0%,135,51,84
LOS ANGELES ANGELS,Andrew Wantz,batted-ball,Pitcher,Handedness,2022,vs L,0.82,9.1%,40.9%,50.0%,9.1%,18.2%,11.1%,0.0%,45.5%,22.7%,31.8%,27.3%,36.4%,36.4%,135,62,73
LOS ANGELES ANGELS,Andrew Wantz,batted-ball,Pitcher,Handedness,2022,vs R,0.33,23.8%,19.0%,57.1%,8.3%,12.5%,0.0%,0.0%,31.0%,28.6%,40.5%,9.5%,54.8%,35.7%,223,72,151
LOS ANGELES ANGELS,Jose Marte,batted-ball,Pitcher,Handedness,2022,vs L,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,50.0%,50.0%,27,11,16
LOS ANGELES ANGELS,Jose Marte,batted-ball,Pitcher,Handedness,2022,vs R,0.00,66.7%,0.0%,33.3%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,33.3%,66.7%,30,12,18
LOS ANGELES ANGELS,Jaime Barría,batted-ball,Pitcher,Handedness,2022,vs L,0.56,18.8%,29.2%,52.1%,16.0%,20.0%,7.1%,0.0%,24.5%,44.9%,30.6%,12.2%,44.9%,42.9%,258,95,163
LOS ANGELES ANGELS,Jaime Barría,batted-ball,Pitcher,Handedness,2022,vs R,1.33,23.3%,43.8%,32.9%,16.7%,8.3%,6.3%,0.0%,53.4%,23.3%,23.3%,16.4%,50.7%,32.9%,322,98,224
LOS ANGELES ANGELS,Elvis Peguero,batted-ball,Pitcher,Handedness,2022,vs L,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,16.7%,0.0%,58.3%,33.3%,8.3%,8.3%,33.3%,58.3%,71,26,45
LOS ANGELES ANGELS,Elvis Peguero,batted-ball,Pitcher,Handedness,2022,vs R,3.60,20.7%,62.1%,17.2%,0.0%,40.0%,11.1%,0.0%,55.2%,31.0%,13.8%,10.3%,69.0%,20.7%,100,31,69
LOS ANGELES ANGELS,Michael Lorenzen,batted-ball,Pitcher,Handedness,2022,vs L,1.72,16.8%,52.6%,30.5%,6.9%,17.2%,8.0%,0.0%,41.7%,34.4%,24.0%,14.6%,53.1%,32.3%,542,218,324
LOS ANGELES ANGELS,Michael Lorenzen,batted-ball,Pitcher,Handedness,2022,vs R,1.56,16.0%,51.3%,32.8%,15.4%,7.7%,4.9%,0.0%,40.3%,30.3%,29.4%,17.6%,61.3%,21.0%,642,228,414
LOS ANGELES ANGELS,Archie Bradley,batted-ball,Pitcher,Handedness,2022,vs L,2.40,10.5%,63.2%,26.3%,0.0%,20.0%,0.0%,0.0%,31.6%,47.4%,21.1%,15.8%,63.2%,21.1%,147,58,89
LOS ANGELES ANGELS,Archie Bradley,batted-ball,Pitcher,Handedness,2022,vs R,2.00,18.9%,54.1%,27.0%,0.0%,0.0%,15.0%,0.0%,37.8%,35.1%,27.0%,10.8%,51.4%,37.8%,161,57,104
LOS ANGELES ANGELS,Jimmy Herget,batted-ball,Pitcher,Handedness,2022,vs L,0.75,31.7%,29.3%,39.0%,18.8%,12.5%,0.0%,0.0%,36.6%,34.1%,29.3%,19.5%,39.0%,41.5%,248,93,155
LOS ANGELES ANGELS,Jimmy Herget,batted-ball,Pitcher,Handedness,2022,vs R,1.88,23.3%,50.0%,26.7%,6.3%,12.5%,6.7%,50.0%,32.3%,41.9%,25.8%,8.1%,66.1%,25.8%,309,99,210
