Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
ATLANTA BRAVES,Travis d'Arnaud,advanced,Batter,Handedness,2022,vs L as R,0.018000000000000002,0.175,0.1,0.339,0.351,0.554,0.904,0.214,0.372,0.239,0.5,0.261,0.25,0.25,0.174,0.522,0.304,0.174,0.196,0.37,0.435,88.2,11.1,8.9,L,0
ATLANTA BRAVES,Adam Duvall,advanced,Batter,Handedness,2022,vs L as R,0.068,0.297,0.23,0.232,0.284,0.58,0.863,0.348,0.244,0.191,0.23399999999999999,0.574,0.07400000000000001,0.222,0.0,0.489,0.34,0.17,0.149,0.426,0.426,88.1,23.1,12.6,L,0
ATLANTA BRAVES,Adam Duvall,advanced,Batter,Handedness,2022,vs R as R,0.07200000000000001,0.332,0.22,0.199,0.269,0.323,0.592,0.124,0.282,0.18600000000000003,0.31,0.504,0.12300000000000001,0.077,0.05,0.488,0.326,0.18600000000000003,0.171,0.527,0.302,88.1,23.1,12.6,R,0
MILWAUKEE BREWERS,Kolten Wong,advanced,Batter,Handedness,2022,vs L as L,0.125,0.125,1.0,0.104,0.232,0.104,0.336,0.0,0.122,0.128,0.462,0.41,0.25,0.0,0.0,0.366,0.39,0.244,0.171,0.585,0.244,87.2,15.2,3.4,L,0
MILWAUKEE BREWERS,Kolten Wong,advanced,Batter,Handedness,2022,vs R as L,0.086,0.187,0.46,0.266,0.343,0.48,0.823,0.214,0.301,0.265,0.382,0.353,0.125,0.125,0.038,0.475,0.259,0.266,0.129,0.626,0.245,87.2,15.2,3.4,R,0
MILWAUKEE BREWERS,Tyrone Taylor,advanced,Batter,Handedness,2022,vs R as R,0.036000000000000004,0.22399999999999998,0.16,0.244,0.279,0.462,0.74,0.218,0.268,0.20199999999999999,0.32799999999999996,0.47100000000000003,0.125,0.14300000000000002,0.051,0.38299999999999995,0.38299999999999995,0.233,0.16699999999999998,0.525,0.308,88.1,18.9,7.9,R,0
ST. LOUIS CARDINALS,Dylan Carlson,advanced,Batter,Handedness,2022,vs L as R,0.049,0.24600000000000002,0.2,0.351,0.393,0.561,0.955,0.211,0.45,0.262,0.31,0.429,0.0,0.111,0.154,0.405,0.35700000000000004,0.23800000000000002,0.11900000000000001,0.643,0.23800000000000002,85.3,11.8,4.6,L,0
ST. LOUIS CARDINALS,Paul Goldschmidt,advanced,Batter,Handedness,2022,vs L as R,0.16699999999999998,0.19399999999999998,0.86,0.458,0.549,0.831,1.38,0.373,0.561,0.267,0.289,0.444,0.05,0.2,0.154,0.33299999999999996,0.489,0.17800000000000002,0.133,0.556,0.311,90.4,16.4,11.5,L,0
ST. LOUIS CARDINALS,Nolan Gorman,advanced,Batter,Handedness,2022,vs R as L,0.084,0.297,0.28,0.236,0.31,0.436,0.745,0.2,0.291,0.298,0.255,0.447,0.071,0.19,0.042,0.457,0.34,0.20199999999999999,0.138,0.5,0.36200000000000004,89.8,19.3,13.1,R,0
ST. LOUIS CARDINALS,Corey Dickerson,advanced,Batter,Handedness,2022,vs R as L,0.065,0.187,0.35,0.222,0.271,0.354,0.625,0.131,0.247,0.2,0.38799999999999996,0.413,0.152,0.091,0.065,0.413,0.3,0.287,0.2,0.575,0.225,87.0,17.0,5.7,R,0
CHICAGO CUBS,Seiya Suzuki,advanced,Batter,Handedness,2022,vs R as R,0.11599999999999999,0.326,0.36,0.261,0.349,0.432,0.781,0.171,0.382,0.16899999999999998,0.31,0.521,0.135,0.081,0.091,0.31,0.33799999999999997,0.35200000000000004,0.31,0.408,0.282,89.9,16.2,11.6,R,0
CHICAGO CUBS,Christopher Morel,advanced,Batter,Handedness,2022,vs L as R,0.081,0.32299999999999995,0.25,0.204,0.262,0.37,0.633,0.167,0.265,0.171,0.5429999999999999,0.28600000000000003,0.1,0.2,0.0,0.514,0.37799999999999995,0.10800000000000001,0.10800000000000001,0.486,0.405,89.6,7.3,15.3,L,0
CHICAGO CUBS,Christopher Morel,advanced,Batter,Handedness,2022,vs R as R,0.09300000000000001,0.317,0.29,0.29,0.36,0.524,0.884,0.234,0.402,0.19399999999999998,0.516,0.29,0.0,0.259,0.083,0.38299999999999995,0.447,0.17,0.18100000000000002,0.457,0.36200000000000004,89.6,7.3,15.3,R,0
CHICAGO CUBS,David Bote,advanced,Batter,Handedness,2022,vs R as R,0.045,0.364,0.13,0.25,0.318,0.4,0.718,0.15,0.364,0.25,0.33299999999999996,0.41700000000000004,0.0,0.2,0.0,0.41700000000000004,0.25,0.33299999999999996,0.33299999999999996,0.41700000000000004,0.25,92.3,11.1,7.1,R,0
CHICAGO CUBS,Yan Gomes,advanced,Batter,Handedness,2022,vs R as R,0.01,0.15,0.07,0.224,0.24,0.337,0.577,0.112,0.247,0.24100000000000002,0.42200000000000004,0.337,0.14300000000000002,0.071,0.028999999999999998,0.39799999999999996,0.386,0.217,0.24100000000000002,0.5539999999999999,0.205,84.8,6.5,2.3,R,0
ARIZONA DIAMONDBACKS,Jake McCarthy,advanced,Batter,Handedness,2022,vs R as L,0.046,0.369,0.13,0.23,0.266,0.426,0.692,0.197,0.343,0.257,0.34299999999999997,0.4,0.0,0.14300000000000002,0.083,0.342,0.447,0.21100000000000002,0.132,0.5529999999999999,0.316,90.6,15.5,10.0,R,0
SAN FRANCISCO GIANTS,Austin Wynns,advanced,Batter,Handedness,2022,vs L as R,0.038,0.231,0.17,0.32,0.346,0.32,0.666,0.0,0.421,0.21100000000000002,0.42100000000000004,0.368,0.14300000000000002,0.0,0.125,0.21100000000000002,0.474,0.316,0.316,0.632,0.053,81.2,10.5,2.3,L,0
SAN FRANCISCO GIANTS,Curt Casali,advanced,Batter,Handedness,2022,vs L as R,0.14300000000000002,0.257,0.56,0.345,0.429,0.724,1.153,0.379,0.389,0.33299999999999996,0.14300000000000002,0.524,0.091,0.273,0.0,0.524,0.19,0.28600000000000003,0.19,0.5710000000000001,0.23800000000000002,87.1,21.6,5.4,L,0
