Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
LOS ANGELES DODGERS,Hanser Alberto,batted-ball,Batter,Handedness,2022,vs L,1.47,17.8%,48.9%,33.3%,6.7%,6.7%,4.5%,0.0%,50.0%,28.3%,21.7%,19.6%,58.7%,21.7%,194,61,133
LOS ANGELES DODGERS,Hanser Alberto,batted-ball,Batter,Handedness,2022,vs R,2.2,15.8%,57.9%,26.3%,20.0%,20.0%,0.0%,0.0%,40.0%,30.0%,30.0%,15.0%,60.0%,25.0%,84,20,64
LOS ANGELES DODGERS,Zach McKinstry,batted-ball,Batter,Handedness,2022,vs R as L,0.5,25.0%,25.0%,50.0%,0.0%,50.0%,0.0%,0.0%,100.0%,0.0%,0.0%,25.0%,50.0%,25.0%,30,10,20
LOS ANGELES DODGERS,Zach McKinstry,batted-ball,Batter,Handedness,2022,vs R,0.5,25.0%,25.0%,50.0%,0.0%,50.0%,0.0%,0.0%,100.0%,0.0%,0.0%,25.0%,50.0%,25.0%,30,10,20
LOS ANGELES DODGERS,Trayce Thompson,batted-ball,Batter,Handedness,2022,vs L as R,0.71,20.0%,33.3%,46.7%,14.3%,14.3%,0.0%,0.0%,53.3%,40.0%,6.7%,20.0%,46.7%,33.3%,121,42,79
LOS ANGELES DODGERS,Trayce Thompson,batted-ball,Batter,Handedness,2022,vs R as R,1.2,45.0%,30.0%,25.0%,0.0%,20.0%,0.0%,0.0%,55.0%,30.0%,15.0%,10.0%,55.0%,35.0%,154,59,95
LOS ANGELES DODGERS,Trayce Thompson,batted-ball,Batter,Handedness,2022,vs L,0.71,20.0%,33.3%,46.7%,14.3%,14.3%,0.0%,0.0%,53.3%,40.0%,6.7%,20.0%,46.7%,33.3%,121,42,79
LOS ANGELES DODGERS,Trayce Thompson,batted-ball,Batter,Handedness,2022,vs R,1.2,45.0%,30.0%,25.0%,0.0%,20.0%,0.0%,0.0%,55.0%,30.0%,15.0%,10.0%,55.0%,35.0%,154,59,95
LOS ANGELES DODGERS,Edwin Ríos,batted-ball,Batter,Handedness,2022,vs L as L,0.33,11.1%,22.2%,66.7%,0.0%,33.3%,0.0%,0.0%,44.4%,33.3%,22.2%,0.0%,44.4%,55.6%,44,13,31
LOS ANGELES DODGERS,Edwin Ríos,batted-ball,Batter,Handedness,2022,vs R as L,1.55,31.7%,41.5%,26.8%,0.0%,45.5%,0.0%,0.0%,51.2%,24.4%,24.4%,14.6%,58.5%,26.8%,305,97,208
LOS ANGELES DODGERS,Edwin Ríos,batted-ball,Batter,Handedness,2022,vs L,0.33,11.1%,22.2%,66.7%,0.0%,33.3%,0.0%,0.0%,44.4%,33.3%,22.2%,0.0%,44.4%,55.6%,44,13,31
LOS ANGELES DODGERS,Edwin Ríos,batted-ball,Batter,Handedness,2022,vs R,1.55,31.7%,41.5%,26.8%,0.0%,45.5%,0.0%,0.0%,51.2%,24.4%,24.4%,14.6%,58.5%,26.8%,305,97,208
LOS ANGELES DODGERS,Kevin Pillar,batted-ball,Batter,Handedness,2022,vs L as R,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,14,7,7
LOS ANGELES DODGERS,Kevin Pillar,batted-ball,Batter,Handedness,2022,vs R as R,1.5,16.7%,50.0%,33.3%,0.0%,0.0%,0.0%,0.0%,66.7%,16.7%,16.7%,0.0%,33.3%,66.7%,31,8,23
LOS ANGELES DODGERS,Kevin Pillar,batted-ball,Batter,Handedness,2022,vs L,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,14,7,7
LOS ANGELES DODGERS,Kevin Pillar,batted-ball,Batter,Handedness,2022,vs R,1.5,16.7%,50.0%,33.3%,0.0%,0.0%,0.0%,0.0%,66.7%,16.7%,16.7%,0.0%,33.3%,66.7%,31,8,23
LOS ANGELES DODGERS,Chris Taylor,batted-ball,Batter,Handedness,2022,vs L as R,0.78,25.6%,32.6%,41.9%,0.0%,11.1%,0.0%,50.0%,55.6%,31.1%,13.3%,8.9%,62.2%,28.9%,341,132,209
LOS ANGELES DODGERS,Chris Taylor,batted-ball,Batter,Handedness,2022,vs R as R,0.9,27.8%,34.3%,38.0%,9.8%,9.8%,5.4%,0.0%,47.2%,29.6%,23.1%,13.0%,49.1%,38.0%,920,352,568
LOS ANGELES DODGERS,Chris Taylor,batted-ball,Batter,Handedness,2022,vs L,0.78,25.6%,32.6%,41.9%,0.0%,11.1%,0.0%,50.0%,55.6%,31.1%,13.3%,8.9%,62.2%,28.9%,341,132,209
LOS ANGELES DODGERS,Chris Taylor,batted-ball,Batter,Handedness,2022,vs R,0.9,27.8%,34.3%,38.0%,9.8%,9.8%,5.4%,0.0%,47.2%,29.6%,23.1%,13.0%,49.1%,38.0%,920,352,568
LOS ANGELES DODGERS,Danny Duffy,batted-ball,Batter,Handedness,2022,vs L as L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
LOS ANGELES DODGERS,Danny Duffy,batted-ball,Batter,Handedness,2022,vs R as L,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
LOS ANGELES DODGERS,Danny Duffy,batted-ball,Batter,Handedness,2022,vs L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
LOS ANGELES DODGERS,Danny Duffy,batted-ball,Batter,Handedness,2022,vs R,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
LOS ANGELES DODGERS,Victor González,batted-ball,Batter,Handedness,2022,vs L as L,2.50,27.9%,51.5%,20.6%,14.3%,21.4%,5.7%,0.0%,29.4%,39.7%,30.9%,14.7%,52.9%,32.4%,353,105,248
LOS ANGELES DODGERS,Victor González,batted-ball,Batter,Handedness,2022,vs R as L,1.00,19.4%,40.3%,40.3%,11.1%,21.0%,4.9%,100.0%,36.1%,41.1%,22.8%,13.4%,45.5%,41.1%,963,343,620
LOS ANGELES DODGERS,Victor González,batted-ball,Batter,Handedness,2022,vs L,2.50,27.9%,51.5%,20.6%,14.3%,21.4%,5.7%,0.0%,29.4%,39.7%,30.9%,14.7%,52.9%,32.4%,353,105,248
LOS ANGELES DODGERS,Victor González,batted-ball,Batter,Handedness,2022,vs R,1.00,19.4%,40.3%,40.3%,11.1%,21.0%,4.9%,100.0%,36.1%,41.1%,22.8%,13.4%,45.5%,41.1%,963,343,620
LOS ANGELES DODGERS,Brusdar Graterol,batted-ball,Batter,Handedness,2022,vs L as R,0.90,25.5%,35.3%,39.2%,0.0%,10.0%,5.6%,0.0%,33.3%,35.3%,31.4%,13.7%,52.9%,33.3%,354,139,215
LOS ANGELES DODGERS,Brusdar Graterol,batted-ball,Batter,Handedness,2022,vs R as R,1.13,28.1%,38.2%,33.7%,6.7%,11.7%,4.4%,0.0%,30.3%,37.1%,32.6%,8.4%,54.5%,37.1%,1057,370,687
LOS ANGELES DODGERS,Brusdar Graterol,batted-ball,Batter,Handedness,2022,vs L,0.90,25.5%,35.3%,39.2%,0.0%,10.0%,5.6%,0.0%,33.3%,35.3%,31.4%,13.7%,52.9%,33.3%,354,139,215
LOS ANGELES DODGERS,Brusdar Graterol,batted-ball,Batter,Handedness,2022,vs R,1.13,28.1%,38.2%,33.7%,6.7%,11.7%,4.4%,0.0%,30.3%,37.1%,32.6%,8.4%,54.5%,37.1%,1057,370,687
LOS ANGELES DODGERS,Daniel Hudson,batted-ball,Batter,Handedness,2022,vs L as R,1.67,17.2%,51.7%,31.0%,5.6%,11.1%,20.0%,0.0%,36.2%,34.5%,29.3%,19.0%,56.9%,24.1%,345,143,202
LOS ANGELES DODGERS,Daniel Hudson,batted-ball,Batter,Handedness,2022,vs R as R,1.35,24.4%,43.5%,32.1%,14.5%,8.1%,7.1%,0.0%,39.9%,39.4%,20.7%,17.6%,49.7%,32.6%,1114,405,709
LOS ANGELES DODGERS,Daniel Hudson,batted-ball,Batter,Handedness,2022,vs L,1.67,17.2%,51.7%,31.0%,5.6%,11.1%,20.0%,0.0%,36.2%,34.5%,29.3%,19.0%,56.9%,24.1%,345,143,202
LOS ANGELES DODGERS,Daniel Hudson,batted-ball,Batter,Handedness,2022,vs R,1.35,24.4%,43.5%,32.1%,14.5%,8.1%,7.1%,0.0%,39.9%,39.4%,20.7%,17.6%,49.7%,32.6%,1114,405,709
LOS ANGELES DODGERS,Tommy Kahnle,batted-ball,Batter,Handedness,2022,vs L as L,2.47,22.4%,55.3%,22.4%,17.6%,0.0%,9.5%,0.0%,30.3%,44.7%,25.0%,23.7%,50.0%,26.3%,337,129,208
LOS ANGELES DODGERS,Tommy Kahnle,batted-ball,Batter,Handedness,2022,vs R as L,1.36,18.6%,47.0%,34.4%,6.8%,8.1%,4.0%,0.0%,36.3%,39.1%,24.7%,16.3%,51.2%,32.6%,959,332,627
LOS ANGELES DODGERS,Tommy Kahnle,batted-ball,Batter,Handedness,2022,vs L,2.47,22.4%,55.3%,22.4%,17.6%,0.0%,9.5%,0.0%,30.3%,44.7%,25.0%,23.7%,50.0%,26.3%,337,129,208
LOS ANGELES DODGERS,Tommy Kahnle,batted-ball,Batter,Handedness,2022,vs R,1.36,18.6%,47.0%,34.4%,6.8%,8.1%,4.0%,0.0%,36.3%,39.1%,24.7%,16.3%,51.2%,32.6%,959,332,627
LOS ANGELES DODGERS,Jimmy Nelson,batted-ball,Batter,Handedness,2022,vs L as R,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
LOS ANGELES DODGERS,Jimmy Nelson,batted-ball,Batter,Handedness,2022,vs R as R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,50.3%,30.8%,1034,372,662
LOS ANGELES DODGERS,Jimmy Nelson,batted-ball,Batter,Handedness,2022,vs L,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
LOS ANGELES DODGERS,Jimmy Nelson,batted-ball,Batter,Handedness,2022,vs R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,50.3%,30.8%,1034,372,662
LOS ANGELES DODGERS,Blake Treinen,batted-ball,Batter,Handedness,2022,vs L as L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
LOS ANGELES DODGERS,Blake Treinen,batted-ball,Batter,Handedness,2022,vs R as L,1.14,27.2%,38.8%,34.0%,5.7%,8.6%,5.0%,25.0%,44.9%,29.9%,25.2%,15.0%,43.0%,42.1%,676,255,421
LOS ANGELES DODGERS,Blake Treinen,batted-ball,Batter,Handedness,2022,vs L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
LOS ANGELES DODGERS,Blake Treinen,batted-ball,Batter,Handedness,2022,vs R,1.14,27.2%,38.8%,34.0%,5.7%,8.6%,5.0%,25.0%,44.9%,29.9%,25.2%,15.0%,43.0%,42.1%,676,255,421
