Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
TEXAS RANGERS,Matt Moore,advanced,Pitcher,Handedness,2022,vs L,9.49,2.92,3.25,0.0,26.0%,8.0%,18.0%,0.239,1.22,0.333,86.7%,1.97,2.94
TEXAS RANGERS,Matt Moore,advanced,Pitcher,Handedness,2022,vs R,10.41,5.86,1.78,0.0,28.3%,15.9%,12.4%,0.16,1.19,0.242,73.5%,2.86,3.99
TEXAS RANGERS,Matt Bush,advanced,Pitcher,Handedness,2022,vs L,12.66,4.22,3.0,2.53,31.9%,10.6%,21.3%,0.2,1.22,0.217,61.2%,5.64,3.8
TEXAS RANGERS,Matt Bush,advanced,Pitcher,Handedness,2022,vs R,11.5,2.0,5.75,1.0,30.3%,5.3%,25.0%,0.246,1.17,0.326,78.1%,2.83,2.63
TEXAS RANGERS,Brock Burke,advanced,Pitcher,Handedness,2022,vs L,10.5,1.5,7.0,0.0,31.1%,4.4%,26.7%,0.19,0.83,0.276,70.0%,1.28,2.39
TEXAS RANGERS,Brock Burke,advanced,Pitcher,Handedness,2022,vs R,8.91,2.43,3.67,0.81,25.4%,6.9%,18.5%,0.208,1.02,0.259,97.3%,3.11,3.77
TEXAS RANGERS,Dennis Santana,advanced,Pitcher,Handedness,2022,vs L,4.61,3.95,1.17,0.0,13.0%,11.1%,1.9%,0.174,1.02,0.195,64.3%,3.4,5.15
TEXAS RANGERS,Dennis Santana,advanced,Pitcher,Handedness,2022,vs R,7.89,2.49,3.17,0.0,20.9%,6.6%,14.3%,0.205,1.06,0.262,45.8%,2.32,3.43
TEXAS RANGERS,José Leclerc,advanced,Pitcher,Handedness,2022,vs L,7.71,3.86,2.0,1.93,21.1%,10.5%,10.5%,0.188,1.07,0.167,27.8%,5.47,5.56
TEXAS RANGERS,José Leclerc,advanced,Pitcher,Handedness,2022,vs R,5.06,1.69,3.0,0.0,13.6%,4.5%,9.1%,0.25,1.13,0.294,85.7%,3.11,5.35
TEXAS RANGERS,Garrett Richards,advanced,Pitcher,Handedness,2022,vs L,5.87,2.35,2.5,0.0,18.5%,7.4%,11.1%,0.18,0.85,0.225,84.6%,2.59,3.56
TEXAS RANGERS,Garrett Richards,advanced,Pitcher,Handedness,2022,vs R,9.56,3.38,2.83,1.13,23.9%,8.5%,15.5%,0.21,1.19,0.256,57.3%,4.3,4.16
TEXAS RANGERS,Josh Sborz,advanced,Pitcher,Handedness,2022,vs L,8.1,8.1,1.0,2.7,20.0%,20.0%,0.0%,0.25,1.8,0.25,87.0%,7.91,6.25
TEXAS RANGERS,Josh Sborz,advanced,Pitcher,Handedness,2022,vs R,15.43,6.43,2.4,1.29,34.3%,14.3%,20.0%,0.3,2.0,0.471,47.6%,3.68,3.31
TEXAS RANGERS,Dane Dunning,advanced,Pitcher,Handedness,2022,vs L,7.52,4.82,1.56,1.35,17.9%,11.5%,6.4%,0.298,1.74,0.343,74.5%,5.25,4.64
TEXAS RANGERS,Dane Dunning,advanced,Pitcher,Handedness,2022,vs R,8.27,2.2,3.75,0.73,22.1%,5.9%,16.2%,0.235,1.12,0.283,71.7%,3.37,3.47
TEXAS RANGERS,Joe Barlow,advanced,Pitcher,Handedness,2022,vs L,5.27,3.95,1.33,0.66,14.0%,10.5%,3.5%,0.184,1.1,0.2,76.9%,4.65,5.55
TEXAS RANGERS,Joe Barlow,advanced,Pitcher,Handedness,2022,vs R,8.1,1.08,7.5,1.62,23.4%,3.1%,20.3%,0.233,0.96,0.25,59.3%,4.01,3.82
TEXAS RANGERS,Taylor Hearn,advanced,Pitcher,Handedness,2022,vs L,7.17,1.19,6.00,0.96,20.7%,3.4%,17.2%,.203,0.88,.229,84.5%,3.37,3.85
TEXAS RANGERS,Taylor Hearn,advanced,Pitcher,Handedness,2022,vs R,4.93,3.00,1.64,1.29,13.2%,8.0%,5.2%,.237,1.21,.238,75.7%,4.94,5.46
TEXAS RANGERS,A.J. Alexy,advanced,Pitcher,Handedness,2022,vs L,4.50,0.00,1.00,0.00,12.5%,0.0%,12.5%,.250,1.00,.286,100.0%,2.11,3.60
TEXAS RANGERS,A.J. Alexy,advanced,Pitcher,Handedness,2022,vs R,0.00,0.00,0.00,9.00,0.0%,0.0%,0.0%,.333,1.50,.143,0.0%,16.11,8.32
TEXAS RANGERS,Mitch Garver,advanced,Pitcher,Handedness,2022,vs L,9.70,3.38,2.88,0.84,26.7%,9.3%,17.4%,.247,1.27,.321,78.5%,3.29,2.98
TEXAS RANGERS,Mitch Garver,advanced,Pitcher,Handedness,2022,vs R,8.28,3.60,2.30,3.24,18.3%,7.9%,10.3%,.402,2.20,.444,59.5%,7.51,4.91
TEXAS RANGERS,Eli White,advanced,Pitcher,Handedness,2022,vs L,0.00,20.25,0.00,0.00,0.0%,33.3%,-33.3%,.333,3.75,.333,60.0%,9.86,10.97
TEXAS RANGERS,Eli White,advanced,Pitcher,Handedness,2022,vs R,6.00,9.00,0.67,0.00,12.5%,18.8%,-6.2%,.250,2.00,.300,57.1%,5.77,7.76
TEXAS RANGERS,Jonathan Hernández,advanced,Pitcher,Handedness,2022,vs L,5.40,2.70,2.00,0.00,12.5%,6.3%,6.3%,.333,1.80,.385,66.7%,2.81,5.04
TEXAS RANGERS,Jonathan Hernández,advanced,Pitcher,Handedness,2022,vs R,7.71,6.43,1.20,3.86,17.6%,14.7%,2.9%,.321,2.00,.316,55.6%,9.54,6.09
